Query_1	300_DDHQ01000023.1	99.653	576	2	0	1	576	51837	53564	0.0	1130
Query_1	1198456_FNJJ01000004.1	99.653	576	2	0	1	576	342722	340995	0.0	1130
Query_1	2545454_ML178806.1	99.653	576	2	0	1	576	51073	52800	0.0	1130
Query_1	399739_CP000680.1	99.653	576	2	0	1	576	4782608	4780881	0.0	1130
Query_1	1852595_PGLR01000016.1	99.653	576	2	0	1	576	71387	69660	0.0	1130
Query_1	2493633_RWYR01000035.1	99.479	576	3	0	1	576	38003	36276	0.0	1129
Query_1	1197721_ALKM01000007.1	99.653	576	2	0	1	576	74373	72646	0.0	1129
Query_1	300_CP023641.1	99.479	576	3	0	1	576	560125	561852	0.0	1127
Query_1	300_CP011508.1	99.132	576	5	0	1	576	4971557	4969830	0.0	1123
Query_1	2482750_RFFK01000017.1	93.576	576	37	0	1	576	5343	3616	0.0	1068
Query_1	137658_MUNN01000140.1	79.340	576	119	0	1	576	11108	9381	0.0	893
Query_1	137658_FNFD01000015.1	78.819	576	122	0	1	576	118795	117068	0.0	892
Query_1	1215103_BDAC01000011.1	78.819	576	122	0	1	576	118465	116738	0.0	892
Query_1	1420917_CP021333.1	69.763	549	155	2	38	575	2874451	2876097	0.0	774
Query_1	2653150_LR733269.1	69.763	549	155	2	38	575	2837372	2839018	0.0	773
Query_1	2488666_RPOA01000001.1	69.763	549	155	2	38	575	2221909	2220263	0.0	773
Query_1	106847_AOMK01001183.1	69.763	549	155	2	38	575	4708	6354	0.0	773
Query_1	2038407_LR701486.1	69.763	549	155	2	38	575	2305372	2303726	0.0	773
Query_1	1772288_LQXJ01000042.1	69.763	549	155	2	38	575	119476	121122	0.0	773
Query_1	1420917_CP020931.1	69.763	549	155	2	38	575	1309747	1311393	0.0	773
Query_1	1415754_JQMK01000012.1	69.763	549	155	2	38	575	379798	381444	0.0	773
Query_1	1761792_FOTV01000001.1	69.581	549	156	2	38	575	109860	111506	0.0	771
Query_1	1420917_DCAM01000064.1	69.581	549	156	2	38	575	30344	28698	0.0	771
Query_1	443152_ABCP01000004.1	69.581	549	156	2	38	575	48584	46938	0.0	770
Query_1	2587857_CP045367.1	69.891	548	156	2	36	574	3075919	3077562	0.0	769
Query_1	2587869_CP045324.1	69.891	548	156	2	36	574	3083035	3084678	0.0	769
Query_1	1389223_PXNO01000023.1	69.891	548	156	2	36	574	338985	337342	0.0	769
