Query_1	285_LMXT01000021.1	78.512	484	102	1	25	506	41071	39620	0.0	692
Query_1	285_JNVD01000016.1	78.512	484	102	1	25	506	107094	105643	0.0	692
Query_1	285_AWOR01000089.1	78.306	484	103	1	25	506	15263	16714	0.0	689
Query_1	34028_SPET01000020.1	78.306	484	103	1	25	506	74925	73474	0.0	689
Query_1	34028_SPFA01000040.1	77.893	484	105	1	25	506	38797	37346	0.0	673
Query_1	34028_SPEY01000070.1	77.273	484	108	1	25	506	15362	16813	0.0	667
Query_1	215580_SLXF01000011.1	62.786	481	166	3	26	506	36159	37562	6.16e-171	545
Query_1	215580_PSNY01000013.1	62.786	481	166	3	26	506	62428	61025	9.88e-171	545
Query_1	215580_QQAP01000011.1	62.786	481	166	3	26	506	36104	37507	9.88e-171	545
Query_1	47920_VJWE01000014.1	54.620	487	186	12	29	506	150570	149188	1.68e-127	420
Query_1	1872122_DPDC01000015.1	53.593	487	188	12	29	506	56041	54668	4.53e-124	410
Query_1	34073_CP046622.1	49.686	477	204	9	33	505	3343484	3342150	3.05e-120	399
Query_1	34073_JZWI01000001.1	50.000	480	204	9	30	505	38158	36815	9.80e-120	398
Query_1	1872122_QFPE01000053.1	97.273	220	6	0	287	506	2	661	7.42e-118	392
Query_1	47920_LSIH01000568.1	53.178	472	186	12	43	505	9704	11041	8.84e-118	392
Query_1	34073_LKTY01000079.1	50.939	479	197	10	33	505	34771	33431	1.59e-114	383
Query_1	34073_LKTZ01000067.1	50.939	479	197	10	33	505	28404	27064	1.60e-114	383
Query_1	34073_LKTV01000055.1	50.939	479	197	10	33	505	5036	6376	1.60e-114	383
Query_1	34073_LKTX01000014.1	50.939	479	197	10	33	505	5036	6376	1.62e-114	383
Query_1	34073_LKTW01000015.1	50.939	479	197	10	33	505	58199	59539	1.62e-114	383
Query_1	34073_LKTU01000029.1	50.939	479	197	10	33	505	68063	69403	1.62e-114	383
Query_1	34073_JXQQ01000041.1	48.963	482	209	10	28	505	15486	14140	4.21e-114	382
Query_1	34073_CP045644.1	49.686	477	204	9	33	505	5671362	5670028	1.01e-112	378
Query_1	34073_CP045644.1	31.132	106	49	5	234	336	7002202	7001948	2.9	42.7
Query_1	34073_LVHG01000083.1	48.643	479	208	10	33	505	61622	60282	3.30e-111	373
Query_1	413882_CP011371.1	44.421	484	231	9	26	505	5498161	5496812	1.32e-107	363
Query_1	413882_CP011371.1	36.334	311	179	6	29	338	1714899	1714021	1.83e-48	191
Query_1	413882_CP011371.1	41.667	72	36	2	361	428	586238	586447	0.19	46.6
Query_1	1872122_SDXZ01000002.1	60.153	261	81	3	247	506	1	717	7.68e-82	288
Query_1	1872122_SDXY01000981.1	61.154	260	83	2	247	506	1829	1104	1.81e-78	266
Query_1	746128_VBRB01000002.1	47.601	271	134	5	67	335	2859986	2860780	6.44e-65	215
Query_1	746128_VBRB01000002.1	71.739	46	12	1	27	71	2859789	2859926	6.44e-65	63.9
Query_1	746128_LWRU01000092.1	47.601	271	134	5	67	335	100098	100892	7.06e-65	215
Query_1	746128_LWRU01000092.1	71.739	46	12	1	27	71	99901	100038	7.06e-65	63.5
Query_1	746128_NKHS01000465.1	47.601	271	134	5	67	335	1040	246	8.33e-65	215
Query_1	746128_NKHS01000465.1	71.739	46	12	1	27	71	1237	1100	8.33e-65	63.5
Query_1	746128_MCQI02000131.1	47.778	270	133	5	67	334	1525939	1525148	1.01e-64	215
